Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Newport News, VA
On 04 February 2019 at 0849 UTC (0349 EST) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 35 13.8N 75 35.2W, less than 1 NM offshore from Cape Hatteras, NC. It was manually activated after the 50-foot fishing vessel BIG JOHN, with 3 people on board, ran aground and capsized. Prior to Coast Guard District 5 receiving the alert, the BIG JOHN crew contacted Sector North Carolina (SECNC) via VHF to inform them of the incident. SECNC instructed the crew to activate the EPIRB and issued an Urgent Marine Information Broadcast. SECNC correlated the data and launched assets to rescue the mariners. 
3 SARSAT RESCUES
",02/04/2019,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",35.23,-75.58666667,3,"Home Port - Newport News, VA","On 04 February 2019 at 0849 UTC (0349 EST) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 35 13.8N 75 35.2W, less than 1 NM offshore from Cape Hatteras, NC. It was manually activated after the 50-foot fishing vessel BIG JOHN, with 3 people on board, ran aground and capsized. Prior to Coast Guard District 5 receiving the alert, the BIG JOHN crew contacted Sector North Carolina (SECNC) via VHF to inform them of the incident. SECNC instructed the crew to activate the EPIRB and issued an Urgent Marine Information Broadcast. SECNC correlated the data and launched assets to rescue the mariners. "
"Home Port - San Diego, CA
On 11 February 2019 at 2319 UTC (1819 EST) an Emergency Position Indicating Radiobeacon) was detected at 32 40.3N 117 10.7W, 1 NM southwest of Coronado, CA. It was activated when the 38-foot pleasure craft DIVIDED SOUL, with 3 people on board, capsized. Prior to the alert, Coast Guard Sector San Diego (SECSD) received a distress call from the crew of the DIVIDED SOUL and launched a helicopter from Air Station San Diego. Using the SARSAT coordinates, the aircrew located the submerged vessel and its crew, who were in the water. SECSD diverted a patrol boat from Station Los Angeles that rescued the 3 boaters and transported them to shore with no report of injuries.
3 SARSAT RESCUES
",02/11/2019,ELT,A,"ELT (Emergency Locator Transponder, Aviation Applications)",32.67166667,-117.1783333,3,"Home Port - San Diego, CA","On 11 February 2019 at 2319 UTC (1819 EST) an Emergency Position Indicating Radiobeacon) was detected at 32 40.3N 117 10.7W, 1 NM southwest of Coronado, CA. It was activated when the 38-foot pleasure craft DIVIDED SOUL, with 3 people on board, capsized. Prior to the alert, Coast Guard Sector San Diego (SECSD) received a distress call from the crew of the DIVIDED SOUL and launched a helicopter from Air Station San Diego. Using the SARSAT coordinates, the aircrew located the submerged vessel and its crew, who were in the water. SECSD diverted a patrol boat from Station Los Angeles that rescued the 3 boaters and transported them to shore with no report of injuries."
"Home Port - Not Registered
On 18 February 2019 at 0003 UTC (1903 EST) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 21 32.8N 158 20.0W, 2 NM southwest of Ka'ena Point, Oahu, HI. It was activated when a 13-foot pleasure craft, with 2 people on board, capsized. Prior to receiving the alert, Sector Honolulu (SECHONO) was notified by Honolulu Fire Dispatch that the 2 people were in the water and hanging onto the hull. SECHONO issued an Urgent Marine Information Broadcast with the SARSAT coordinates and launched a rescue helicopter, which arrived on scene shortly after an Ocean Safety rescue ski. Ocean Safety recovered the boaters and transferred them to a Good Samaritan vessel, which towed their disabled boat to Waianae Harbor. 
2 SARSAT RESCUES
",02/18/2019,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",21.54666667,-158.3333333,2,Home Port - Not Registered,"On 18 February 2019 at 0003 UTC (1903 EST) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 21 32.8N 158 20.0W, 2 NM southwest of Ka'ena Point, Oahu, HI. It was activated when a 13-foot pleasure craft, with 2 people on board, capsized. Prior to receiving the alert, Sector Honolulu (SECHONO) was notified by Honolulu Fire Dispatch that the 2 people were in the water and hanging onto the hull. SECHONO issued an Urgent Marine Information Broadcast with the SARSAT coordinates and launched a rescue helicopter, which arrived on scene shortly after an Ocean Safety rescue ski. Ocean Safety recovered the boaters and transferred them to a Good Samaritan vessel, which towed their disabled boat to Waianae Harbor. "
"Home Port - Not Registered
On 18 February 2019 at 2234 UTC (1734 EST) a Personal Locator Beacon (PLB) was detected at 27 30.4N 82 58.8W, 12 NM southwest of Egmont Key, FL. It was activated when a pleasure craft, with 4 people on board, became disabled. Coast Guard District 7 received the alert and directed Sector St. Pete to issue an Urgent Marine Information Broadcast and launch a response boat from Station St. Pete. The beacon owner responded to the UMIB and requested a tow service. The response boat stayed with the vessel until TowBoatUS arrived and towed it to shore; no injuries were reported. 
4 SARSAT RESCUES
",02/18/2019,PLB,M,PLB (Personal Locator Beacon),27.50666667,-82.98,4,Home Port - Not Registered,"On 18 February 2019 at 2234 UTC (1734 EST) a Personal Locator Beacon (PLB) was detected at 27 30.4N 82 58.8W, 12 NM southwest of Egmont Key, FL. It was activated when a pleasure craft, with 4 people on board, became disabled. Coast Guard District 7 received the alert and directed Sector St. Pete to issue an Urgent Marine Information Broadcast and launch a response boat from Station St. Pete. The beacon owner responded to the UMIB and requested a tow service. The response boat stayed with the vessel until TowBoatUS arrived and towed it to shore; no injuries were reported. "
"Home Port - Melbourne, FL
On 18 February 2019 at 2348 UTC (1848 EST) a Personal Locator Beacon (PLB) was detected at 28 44.5N 79 18.8W, 79 NM east of Titusville, FL. It was activated when a pleasure craft, with 9 people on board, ran out of fuel. Coast Guard District 7 received the alert and launched an HC-144 fixed-wing aircraft from Air Station Miami. The aircraft located the vessel and established communications with the crew, who requested a commercial tow. TowBoatUS arrived on scene, provided 40 gallons of fuel, and escorted the vessel to Port Canaveral with no report of injuries. 
9 SARSAT RESCUES
",02/18/2019,PLB,M,PLB (Personal Locator Beacon),28.74166667,-79.31333333,9,"Home Port - Melbourne, FL","On 18 February 2019 at 2348 UTC (1848 EST) a Personal Locator Beacon (PLB) was detected at 28 44.5N 79 18.8W, 79 NM east of Titusville, FL. It was activated when a pleasure craft, with 9 people on board, ran out of fuel. Coast Guard District 7 received the alert and launched an HC-144 fixed-wing aircraft from Air Station Miami. The aircraft located the vessel and established communications with the crew, who requested a commercial tow. TowBoatUS arrived on scene, provided 40 gallons of fuel, and escorted the vessel to Port Canaveral with no report of injuries. "
"Home Port - Canada
On 20 February 2019 at 1339 UTC (0839 EST) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 26 25.6N 79 12.8W, 24 NM west of Freeport, Bahamas. It was manually activated when the Canadian-flagged sailing vessel MAVI, with 2 people on board, became disabled. Coast Guard District 7 received the alert, diverted a law enforcement (LE) patrol helicopter and launched a rescue helicopter from Air Station Miami (AIRSTAMIA). The LE helicopter aircrew located the MAVI and vectored AIRSTAMIA to its location. AIRSTAMIA hoisted the sailors and transported them to West Palm Beach International Airport with no report of injuries. 
2 SARSAT RESCUES
",02/20/2019,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.42666667,-79.21333333,2,Home Port - Canada,"On 20 February 2019 at 1339 UTC (0839 EST) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 26 25.6N 79 12.8W, 24 NM west of Freeport, Bahamas. It was manually activated when the Canadian-flagged sailing vessel MAVI, with 2 people on board, became disabled. Coast Guard District 7 received the alert, diverted a law enforcement (LE) patrol helicopter and launched a rescue helicopter from Air Station Miami (AIRSTAMIA). The LE helicopter aircrew located the MAVI and vectored AIRSTAMIA to its location. AIRSTAMIA hoisted the sailors and transported them to West Palm Beach International Airport with no report of injuries. "
"Home Port - Bingham, ME
On 24 February 2019 at 1652 UTC (1152 EST) a Personal Locator Beacon (PLB) was detected at 45 04.4N 70 01.7W, in Highland, ME. It was activated by 3 snowmobile operators when their vehicles got stuck in heavy snow. The Air Force Rescue Coordination Center received the alert and notified the Maine State Police, which dispatched ground units to the scene. The snowmobilers were located and transported to safety with no report of injuries. 
3 SARSAT RESCUES
",02/24/2019,PLB,T,PLB (Personal Locator Beacon),45.07333333,-70.02833333,3,"Home Port - Bingham, ME","On 24 February 2019 at 1652 UTC (1152 EST) a Personal Locator Beacon (PLB) was detected at 45 04.4N 70 01.7W, in Highland, ME. It was activated by 3 snowmobile operators when their vehicles got stuck in heavy snow. The Air Force Rescue Coordination Center received the alert and notified the Maine State Police, which dispatched ground units to the scene. The snowmobilers were located and transported to safety with no report of injuries. "
"Home Port - Destin, FL
On 27 February 2019 at 2254 UTC (1754 EST) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 28 30.0N 93 30.0W, 82 NM southeast of Galveston, TX. It was manually activated when the sailing vessel SERENITY, with 2 people on board, lost its sails and became disabled due to a fuel pump failure. Sector Houston Galveston received a text alert via a GPS device and requested that the SERENITY activate its EPIRB for location information. Coast Guard District 8 received the alert and launched Coast Guard Cutter STINGRAY to the scene to tow the SERENITY to Galveston. 
2 SARSAT RESCUES
",02/27/2019,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.5,-93.5,2,"Home Port - Destin, FL","On 27 February 2019 at 2254 UTC (1754 EST) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 28 30.0N 93 30.0W, 82 NM southeast of Galveston, TX. It was manually activated when the sailing vessel SERENITY, with 2 people on board, lost its sails and became disabled due to a fuel pump failure. Sector Houston Galveston received a text alert via a GPS device and requested that the SERENITY activate its EPIRB for location information. Coast Guard District 8 received the alert and launched Coast Guard Cutter STINGRAY to the scene to tow the SERENITY to Galveston. "
"Home Port - Crystal River, FL
On 28 February 2019 at 1903 (1403 EST) a Personal Locator Beacon (PLB) was detected at 26 54.7N 79 45.0W, 16 NM east of Juno Beach, FL. It was activated when an aircraft crashed into the ocean with 1 person on board. Coast Guard District 7 (CGD07) received the SARSAT alert simultaneously with a Federal Aviation Administration report of a downed aircraft in the same position. CGD07 issued an Urgent Marine Information Broadcast (UMIB) and launched a helicopter from Air Station Miami. The Palm Beach Sheriff's Office Marine Patrol responded to the UMIB, diverted to the position, and recovered the uninjured pilot from a life raft. 
1 SARSAT RESCUE
",02/28/2019,PLB,A,PLB (Personal Locator Beacon),26.91166667,-79.75,1,"Home Port - Crystal River, FL","On 28 February 2019 at 1903 (1403 EST) a Personal Locator Beacon (PLB) was detected at 26 54.7N 79 45.0W, 16 NM east of Juno Beach, FL. It was activated when an aircraft crashed into the ocean with 1 person on board. Coast Guard District 7 (CGD07) received the SARSAT alert simultaneously with a Federal Aviation Administration report of a downed aircraft in the same position. CGD07 issued an Urgent Marine Information Broadcast (UMIB) and launched a helicopter from Air Station Miami. The Palm Beach Sheriff's Office Marine Patrol responded to the UMIB, diverted to the position, and recovered the uninjured pilot from a life raft. "
"Home Port - Tampa, FL
On 06 March 2019 at 0214 UTC (2114 EST) a Personal Locator Beacon (PLB) was detected at 25 07.0N 081 13.1W, 4 NM southwest of Cape Sable, FL. It was activated when the 21-foot sailing vessel MOONSHADOW, with 1 person on board, became beset with weather. Prior to Coast Guard District 7 (CGD07) receiving the alert, Sector Key West (SECKWT) received a relayed report of a SPOT device activation from the MOONSHADOW. SECKWT conducted callouts and heard a MAYDAY call from the vessel. CGD07 launched a helicopter from Air Station Miami, which flew to the SARSAT position, hoisted the sailor, and transported him to Miami-Opa Locka Airport, where awaiting medics provided treatment for seasickness. 
1 SARSAT RESCUE
",03/06/2019,PLB,M,PLB (Personal Locator Beacon),25.11666667,-81.21833333,1,"Home Port - Tampa, FL","On 06 March 2019 at 0214 UTC (2114 EST) a Personal Locator Beacon (PLB) was detected at 25 07.0N 081 13.1W, 4 NM southwest of Cape Sable, FL. It was activated when the 21-foot sailing vessel MOONSHADOW, with 1 person on board, became beset with weather. Prior to Coast Guard District 7 (CGD07) receiving the alert, Sector Key West (SECKWT) received a relayed report of a SPOT device activation from the MOONSHADOW. SECKWT conducted callouts and heard a MAYDAY call from the vessel. CGD07 launched a helicopter from Air Station Miami, which flew to the SARSAT position, hoisted the sailor, and transported him to Miami-Opa Locka Airport, where awaiting medics provided treatment for seasickness. "
"Home Port - Hernando Beach, FL
On 19 MAR 2019 at 0521 UTC (0121 EDT) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 25 33.9N 82 11.5W, 40 NM southwest of Naples, FL. It was activated when the 36-foot fishing vessel NO BITCHIN, with 3 people on board, began taking on water. Coast Guard District 7 received the alert and directed Sector St. Petersburg to issue an Urgent Marine Information Broadcast and Air Station Clearwater (AIRCLR) to launch a helicopter. The helicopter arrived on scene, hoisted the 3 uninjured boaters from a life raft, and transported them to AIRCLR. The NO BITCHIN continued to take on water until it sank. 
3 SARSAT RESCUES
",03/19/2019,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",25.565,-82.19166667,3,"Home Port - Hernando Beach, FL","On 19 MAR 2019 at 0521 UTC (0121 EDT) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 25 33.9N 82 11.5W, 40 NM southwest of Naples, FL. It was activated when the 36-foot fishing vessel NO BITCHIN, with 3 people on board, began taking on water. Coast Guard District 7 received the alert and directed Sector St. Petersburg to issue an Urgent Marine Information Broadcast and Air Station Clearwater (AIRCLR) to launch a helicopter. The helicopter arrived on scene, hoisted the 3 uninjured boaters from a life raft, and transported them to AIRCLR. The NO BITCHIN continued to take on water until it sank. "
"Home Port - St. Petersburg, FL
On 22 March 2019 at 0240 UTC (2240 EDT) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 28 03.2N 83 46.6W, 51 NM west of Clearwater, FL. It was automatically activated when the commercial fishing vessel SAHRCASTIC, with 2 people on board, capsized and sank after experiencing turbulent sea conditions. Coast Guard District 7 received the alert, launched a helicopter, and contacted Sector St. Petersburg, which made callouts and diverted Coast Guard Cutter SEAHAWK to the scene. The helicopter rescued 1 person from the water; the second fisherman was found in the water deceased. 
1 SARSAT RESCUE
",03/22/2019,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.05333333,-83.77666667,1, ,"On 22 March 2019 at 0240 UTC (2240 EDT) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 28 03.2N 83 46.6W, 51 NM west of Clearwater, FL. It was automatically activated when the commercial fishing vessel SAHRCASTIC, with 2 people on board, capsized and sank after experiencing turbulent sea conditions. Coast Guard District 7 received the alert, launched a helicopter, and contacted Sector St. Petersburg, which made callouts and diverted Coast Guard Cutter SEAHAWK to the scene. The helicopter rescued 1 person from the water; the second fisherman was found in the water deceased. "
"Home Port - St. Petersburg, FL
On 22 March 2019 at 0240 UTC (2240 EDT) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 28 03.2N 83 46.6W, 51 NM west of Clearwater, FL. It was automatically activated when the commercial fishing vessel SAHRCASTIC, with 2 people on board, capsized and sank after experiencing turbulent sea conditions. Coast Guard District 7 received the alert, launched a helicopter, and contacted Sector St. Petersburg, which made callouts and diverted Coast Guard Cutter SEAHAWK to the scene. The helicopter rescued 1 person from the water; the second fisherman was found in the water deceased. 
1 SARSAT RESCUE
",03/22/2019,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.05333333,-83.77666667,1, ,"On 22 March 2019 at 0240 UTC (2240 EDT) an Emergency Position Indicating Radiobeacon (EPIRB) was detected at 28 03.2N 83 46.6W, 51 NM west of Clearwater, FL. It was automatically activated when the commercial fishing vessel SAHRCASTIC, with 2 people on board, capsized and sank after experiencing turbulent sea conditions. Coast Guard District 7 received the alert, launched a helicopter, and contacted Sector St. Petersburg, which made callouts and diverted Coast Guard Cutter SEAHAWK to the scene. The helicopter rescued 1 person from the water; the second fisherman was found in the water deceased. "
"Home Port - Longport, NJ
On 30 March 2019 at 0130 UTC (2130 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 29 52.5N 81 15.8W, less than 1 NM east of St. Augustine, FL. It was activated when the sailing vessel IN CONCERT, with 1 person on board, ran aground and began taking on water. Coast Guard District 7 received the alert and contacted Sector Jacksonville (SECJAC). SECJAC issued an Urgent Marine Information Broadcast and launched a response boat, which arrived on scene and transported the owner to safety. 
1 SARSAT RESCUE
",03/30/2019,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",29.875,-81.26333333,1,"Home Port - Longport, NJ","On 30 March 2019 at 0130 UTC (2130 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 29 52.5N 81 15.8W, less than 1 NM east of St. Augustine, FL. It was activated when the sailing vessel IN CONCERT, with 1 person on board, ran aground and began taking on water. Coast Guard District 7 received the alert and contacted Sector Jacksonville (SECJAC). SECJAC issued an Urgent Marine Information Broadcast and launched a response boat, which arrived on scene and transported the owner to safety. "
